frame_number,vehicle_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_meters,overtaking_angle_degrees,angle_accuracy_percent,safe_to_overtake,recommendation
220,truck,0.7262552380561829,1123,252,1423,617,15.555555555555557,9.52,84.7,False,Large vehicle - maintain distance
220,motorcycle,0.7207117676734924,136,512,310,693,7.509578544061303,-21.55,86.7,False,Too close
220,car,0.6639434695243835,1006,401,1076,469,48.0,2.48,55.8,False,Low detection confidence
220,car,0.5837883949279785,906,411,948,445,80.0,-1.01,54.5,False,Low detection confidence
220,motorcycle,0.555259108543396,383,488,518,677,9.679012345679013,-15.27,87.7,False,Too close; Low detection confidence
221,truck,0.7423482537269592,1122,252,1423,617,15.503875968992249,9.5,84.7,False,Large vehicle - maintain distance
221,motorcycle,0.6861675977706909,127,516,309,693,7.17948717948718,-21.68,87.0,False,Too close; Low detection confidence
221,motorcycle,0.6605421900749207,374,499,517,677,9.137529137529137,-15.41,88.2,False,Too close; Low detection confidence
221,car,0.6211680173873901,1006,402,1076,468,48.0,2.48,55.8,False,Low detection confidence
221,car,0.5742446184158325,906,412,947,445,81.95121951219512,-1.03,54.5,False,Low detection confidence
222,motorcycle,0.7044349908828735,367,484,512,679,9.011494252873563,-15.58,88.2,False,Too close
222,motorcycle,0.7018300294876099,122,521,296,696,7.509578544061303,-21.92,86.5,False,Too close
222,truck,0.671492874622345,1124,251,1424,616,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
222,car,0.5768269300460815,1006,399,1076,468,48.0,2.48,55.8,False,Low detection confidence
222,car,0.5218683481216431,906,413,947,445,81.95121951219512,-1.03,54.5,False,Low detection confidence
222,car,0.5052381157875061,980,405,1013,445,101.81818181818181,1.12,54.4,False,Low detection confidence
222,motorcycle,0.5002679824829102,611,483,672,566,21.420765027322407,-9.68,78.7,False,Low detection confidence
223,motorcycle,0.7719526290893555,109,515,288,699,7.299813780260708,-22.19,86.6,False,Too close
223,truck,0.7119406461715698,1124,251,1424,617,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance
223,motorcycle,0.6693310141563416,357,466,512,678,8.43010752688172,-15.72,88.7,False,Too close; Low detection confidence
223,car,0.5666198134422302,906,412,947,445,81.95121951219512,-1.03,54.5,False,Low detection confidence
223,car,0.5576027631759644,1006,398,1076,468,48.0,2.48,55.8,False,Low detection confidence
223,motorcycle,0.5200188159942627,611,483,671,567,21.77777777777778,-9.7,78.4,False,Low detection confidence
224,motorcycle,0.7910225987434387,105,517,283,701,7.340823970037453,-22.31,86.5,False,Too close
224,motorcycle,0.6784468293190002,355,454,510,680,8.43010752688172,-15.78,88.7,False,Too close; Low detection confidence
224,truck,0.6772534847259521,1124,251,1424,617,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
224,car,0.5879019498825073,1006,397,1076,467,48.0,2.48,55.8,False,Low detection confidence
224,car,0.551669716835022,906,412,947,444,81.95121951219512,-1.03,54.5,False,Low detection confidence
224,car,0.5185154676437378,980,407,1013,445,101.81818181818181,1.12,54.4,False,Low detection confidence
225,motorcycle,0.7380686402320862,91,510,275,703,7.101449275362319,-22.6,86.6,False,Too close
225,motorcycle,0.6913374066352844,351,458,506,679,8.43010752688172,-15.89,88.6,False,Too close; Low detection confidence
225,bus,0.625116765499115,1125,251,1424,614,16.856187290969903,9.56,83.4,False,Large vehicle - maintain distance; Low detection confidence
225,car,0.5886674523353577,1006,398,1075,467,48.69565217391305,2.47,55.1,False,Low detection confidence
225,car,0.5856978893280029,905,411,947,444,80.0,-1.04,54.5,False,Low detection confidence
225,truck,0.5538100004196167,1124,251,1424,617,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
225,car,0.5470401644706726,980,408,1012,444,105.0,1.1,54.4,False,Low detection confidence
226,motorcycle,0.7502264380455017,83,505,271,711,6.950354609929079,-22.76,86.7,False,Too close
226,motorcycle,0.6904683709144592,348,465,503,682,8.43010752688172,-15.98,88.6,False,Too close; Low detection confidence
226,car,0.6711477637290955,1006,396,1075,467,48.69565217391305,2.47,55.1,False,Low detection confidence
226,truck,0.6197569966316223,1124,251,1424,617,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
226,car,0.5877591371536255,905,410,947,444,80.0,-1.04,54.5,False,Low detection confidence
226,car,0.5678132772445679,980,407,1012,443,105.0,1.1,54.4,False,Low detection confidence
227,motorcycle,0.6952196359634399,76,511,266,714,6.87719298245614,-22.91,86.7,False,Too close; Low detection confidence
227,motorcycle,0.6864878535270691,346,465,501,682,8.43010752688172,-16.04,88.5,False,Too close; Low detection confidence
227,car,0.686262845993042,1006,396,1075,467,48.69565217391305,2.47,55.1,False,Low detection confidence
227,bus,0.5964124798774719,1125,251,1424,614,16.856187290969903,9.56,83.4,False,Large vehicle - maintain distance; Low detection confidence
227,car,0.5648576021194458,905,409,947,444,80.0,-1.04,54.5,False,Low detection confidence
227,car,0.5467438101768494,981,407,1011,443,112.0,1.1,54.4,False,Low detection confidence
227,truck,0.520003080368042,1124,251,1424,616,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
228,motorcycle,0.7568329572677612,56,525,258,717,6.468646864686469,-23.28,86.9,False,Too close
228,bus,0.7174959778785706,1125,251,1425,614,16.800000000000004,9.58,83.4,False,Large vehicle - maintain distance
228,car,0.6848475933074951,1007,396,1075,467,49.411764705882355,2.48,54.3,False,Low detection confidence
228,motorcycle,0.641119122505188,352,483,496,683,9.074074074074074,-16.02,87.9,False,Too close; Low detection confidence
228,car,0.550001323223114,906,408,948,444,80.0,-1.01,54.5,False,Low detection confidence
229,car,0.7300358414649963,1006,396,1075,467,48.69565217391305,2.47,55.1,True,Safe to overtake
229,motorcycle,0.7250617742538452,44,514,246,719,6.468646864686469,-23.59,86.7,False,Too close
229,motorcycle,0.6281751394271851,346,487,492,684,8.949771689497718,-16.16,88.0,False,Too close; Low detection confidence
229,truck,0.6020663976669312,1124,251,1425,617,15.503875968992249,9.56,84.7,False,Large vehicle - maintain distance; Low detection confidence
229,car,0.5569079518318176,906,409,947,443,81.95121951219512,-1.03,54.5,False,Low detection confidence
229,bus,0.5334587097167969,1125,251,1425,615,16.800000000000004,9.58,83.4,False,Large vehicle - maintain distance; Low detection confidence
230,motorcycle,0.7956016063690186,35,508,242,722,6.312399355877617,-23.75,86.8,False,Too close
230,car,0.7466846704483032,1006,397,1075,467,48.69565217391305,2.47,55.1,True,Safe to overtake
230,truck,0.6812508702278137,1124,251,1425,617,15.503875968992249,9.56,84.7,False,Large vehicle - maintain distance; Low detection confidence
230,motorcycle,0.6116728782653809,338,490,487,688,8.76957494407159,-16.35,88.1,False,Too close; Low detection confidence
230,car,0.5652694702148438,906,409,947,444,81.95121951219512,-1.03,54.5,False,Low detection confidence
231,motorcycle,0.8279473185539246,33,515,235,728,6.468646864686469,-23.87,86.6,False,Too close
231,car,0.7536384463310242,1006,398,1075,467,48.69565217391305,2.47,55.1,True,Safe to overtake
231,truck,0.6247367858886719,1124,250,1425,617,15.503875968992249,9.56,84.7,False,Large vehicle - maintain distance; Low detection confidence
231,motorcycle,0.5807999968528748,337,493,483,690,8.949771689497718,-16.42,87.8,False,Too close; Low detection confidence
231,car,0.5712016224861145,906,409,948,443,80.0,-1.01,54.5,False,Low detection confidence
231,bus,0.5225083827972412,1125,251,1425,615,16.800000000000004,9.58,83.4,False,Large vehicle - maintain distance; Low detection confidence
232,motorcycle,0.8582284450531006,13,524,228,733,6.077519379844961,-24.21,86.8,False,Too close
232,car,0.7168012857437134,1006,395,1074,466,49.411764705882355,2.45,54.4,True,Safe to overtake
232,truck,0.571530282497406,1124,250,1424,616,15.555555555555557,9.55,84.7,False,Large vehicle - maintain distance; Low detection confidence
232,car,0.5705965161323547,906,409,948,443,80.0,-1.01,54.5,False,Low detection confidence
232,motorcycle,0.5653877854347229,328,482,480,690,8.596491228070176,-16.59,88.1,False,Too close; Low detection confidence
232,bus,0.5579988956451416,1125,251,1424,614,16.856187290969903,9.56,83.4,False,Large vehicle - maintain distance; Low detection confidence
233,motorcycle,0.8494966626167297,4,524,223,734,5.966514459665145,-24.39,86.8,False,Too close
233,car,0.6966972351074219,1006,395,1074,466,49.411764705882355,2.45,54.4,False,Low detection confidence
233,bus,0.6754199266433716,1125,251,1425,614,16.800000000000004,9.58,83.4,False,Large vehicle - maintain distance; Low detection confidence
233,motorcycle,0.6079550981521606,327,489,478,690,8.653421633554084,-16.63,88.0,False,Too close; Low detection confidence
233,car,0.5644499659538269,905,409,948,443,78.13953488372093,-1.03,54.5,False,Low detection confidence
234,motorcycle,0.8257204294204712,5,540,215,741,6.222222222222222,-24.48,86.5,False,Too close
234,bus,0.7129276990890503,1125,251,1426,615,16.74418604651163,9.59,83.5,False,Large vehicle - maintain distance
234,car,0.7096387147903442,1006,396,1072,466,50.90909090909091,2.42,53.8,True,Safe to overtake
234,motorcycle,0.6696047782897949,317,485,474,690,8.32271762208068,-16.83,88.3,False,Too close; Low detection confidence
234,car,0.5055327415466309,906,408,948,443,80.0,-1.01,54.5,False,Low detection confidence
235,motorcycle,0.7871673703193665,0,517,209,747,6.251993620414673,-24.62,86.4,False,Too close
235,bus,0.7793593406677246,1125,251,1426,615,16.74418604651163,9.59,83.5,False,Large vehicle - maintain distance
235,car,0.7406449317932129,1006,395,1073,466,50.149253731343286,2.44,53.8,True,Safe to overtake
235,motorcycle,0.6506268382072449,308,472,469,692,8.115942028985508,-17.02,88.4,False,Too close; Low detection confidence
235,car,0.5688628554344177,906,406,949,443,78.13953488372093,-1.0,54.5,False,Low detection confidence
236,motorcycle,0.8329764604568481,1,513,199,745,6.5993265993265995,-24.74,86.0,False,Too close
236,bus,0.7477442622184753,1125,250,1426,614,16.74418604651163,9.59,83.5,False,Large vehicle - maintain distance
236,car,0.7346301674842834,1006,395,1073,465,50.149253731343286,2.44,53.8,True,Safe to overtake
236,motorcycle,0.6666510701179504,306,467,467,694,8.115942028985508,-17.08,88.3,False,Too close; Low detection confidence
236,car,0.593002438545227,906,406,949,443,78.13953488372093,-1.0,54.5,False,Low detection confidence
237,bus,0.7828769087791443,1125,249,1427,614,16.688741721854306,9.61,83.5,False,Large vehicle - maintain distance
237,motorcycle,0.7604449987411499,0,510,188,746,6.950354609929079,-24.89,85.6,False,Too close
237,car,0.6843375563621521,1006,395,1073,465,50.149253731343286,2.44,53.8,False,Low detection confidence
237,motorcycle,0.6739050149917603,302,468,464,691,8.065843621399177,-17.18,88.3,False,Too close; Low detection confidence
237,car,0.5881300568580627,906,406,949,443,78.13953488372093,-1.0,54.5,False,Low detection confidence
238,motorcycle,0.8334391117095947,0,518,181,747,7.219152854511971,-24.98,85.3,False,Too close
238,motorcycle,0.7633966207504272,301,474,459,692,8.270042194092827,-17.26,88.1,False,Too close
238,car,0.6662163138389587,1005,394,1073,465,49.411764705882355,2.42,54.4,False,Low detection confidence
238,truck,0.6214731335639954,1124,248,1428,616,15.350877192982457,9.61,84.8,False,Large vehicle - maintain distance; Low detection confidence
239,motorcycle,0.7915407419204712,0,522,174,753,7.509578544061303,-25.06,85.0,False,Too close
239,motorcycle,0.7739394903182983,303,488,457,693,8.484848484848486,-17.26,87.9,False,Too close
239,car,0.6887610554695129,1006,394,1074,465,49.411764705882355,2.45,54.4,False,Low detection confidence
239,bus,0.5893452763557434,1125,249,1427,614,16.688741721854306,9.61,83.5,False,Large vehicle - maintain distance; Low detection confidence
239,truck,0.5232638120651245,1124,249,1427,616,15.401540154015402,9.59,84.8,False,Large vehicle - maintain distance; Low detection confidence
240,bus,0.7457315921783447,1125,249,1427,614,16.688741721854306,9.61,83.5,False,Large vehicle - maintain distance
240,motorcycle,0.7310836911201477,0,527,166,749,7.871485943775101,-25.17,84.5,False,Too close
240,motorcycle,0.7096577882766724,295,481,452,694,8.32271762208068,-17.44,88.0,False,Too close
240,car,0.6846391558647156,1006,394,1074,464,49.411764705882355,2.45,54.4,False,Low detection confidence
241,bus,0.849138081073761,1124,249,1429,617,16.52459016393443,9.62,83.7,False,Large vehicle - maintain distance
241,car,0.6948005557060242,1006,394,1074,464,49.411764705882355,2.45,54.4,False,Low detection confidence
241,motorcycle,0.691503643989563,290,489,449,695,8.218029350104823,-17.55,88.0,False,Too close; Low detection confidence
241,motorcycle,0.6464473605155945,0,531,154,747,8.484848484848486,-25.32,83.9,False,Too close; Low detection confidence
242,bus,0.8297604322433472,1124,250,1430,617,16.47058823529412,9.64,83.7,False,Large vehicle - maintain distance
242,car,0.7084913849830627,1006,394,1074,463,49.411764705882355,2.45,54.4,True,Safe to overtake
242,motorcycle,0.6583168506622314,0,523,149,731,8.76957494407159,-25.38,83.5,False,Too close; Low detection confidence
242,motorcycle,0.634985089302063,290,491,448,695,8.270042194092827,-17.57,87.9,False,Too close; Low detection confidence
243,bus,0.7556482553482056,1125,251,1429,615,16.578947368421055,9.64,83.6,False,Large vehicle - maintain distance
243,car,0.7105872631072998,1006,393,1075,464,48.69565217391305,2.47,55.1,True,Safe to overtake
243,motorcycle,0.6931813955307007,0,538,136,718,9.607843137254903,-25.54,82.6,False,Too close; Low detection confidence
243,motorcycle,0.5836585760116577,278,472,439,697,8.115942028985508,-17.86,88.0,False,Too close; Low detection confidence
244,truck,0.7504854202270508,1124,251,1429,618,15.300546448087433,9.62,84.9,False,Large vehicle - maintain distance
244,motorcycle,0.722556471824646,0,541,124,718,10.537634408602152,-25.69,81.6,True,Safe to overtake
244,car,0.6935455203056335,1006,393,1075,464,48.69565217391305,2.47,55.1,False,Low detection confidence
244,motorcycle,0.6799330115318298,270,491,435,701,7.91919191919192,-18.03,88.1,False,Too close; Low detection confidence
245,truck,0.7868717908859253,1124,251,1429,619,15.300546448087433,9.62,84.9,False,Large vehicle - maintain distance
245,car,0.7025639414787292,1006,393,1075,464,48.69565217391305,2.47,55.1,True,Safe to overtake
245,motorcycle,0.6766203045845032,265,455,430,701,7.91919191919192,-18.17,88.0,False,Too close; Low detection confidence
245,motorcycle,0.6753396391868591,0,549,121,722,10.798898071625345,-25.73,81.3,False,Low detection confidence
246,motorcycle,0.7540535926818848,262,465,427,702,7.91919191919192,-18.25,88.0,False,Too close
246,truck,0.7515233159065247,1124,251,1436,618,14.957264957264957,9.73,85.2,False,Large vehicle - maintain distance
246,car,0.6866768598556519,1006,392,1074,464,49.411764705882355,2.45,54.4,False,Low detection confidence
247,motorcycle,0.8218323588371277,258,486,419,704,8.115942028985508,-18.41,87.7,False,Too close
247,truck,0.7615583539009094,1124,249,1434,619,15.053763440860216,9.7,85.1,False,Large vehicle - maintain distance
247,car,0.6587560772895813,1007,392,1074,463,50.149253731343286,2.47,53.8,False,Low detection confidence
247,motorcycle,0.5789945721626282,0,529,100,744,13.066666666666668,-25.99,78.9,False,Low detection confidence
